tweet_id,created_at,text,response_text
3618,2017-11-26 00:07:13+00:00,@AmericanAir Exactly as seen on our flight.  #GetSomeRealPoliciesAndEnforceThem https://t.co/A7nkJqqQ7S,"@116577 We apologize for the inconvenience. Travelers submit their paperwork to us, but aren't required to show it to everyone on board."
3611,2017-11-26 00:10:06+00:00,Thank you @AmericanAir for being responsive and helpful and more than making up for a bad flight!  #stayingloyal @Delta,@116574 Thanks for your loyalty! It means the world to us.
3607,2017-11-26 00:10:37+00:00,The audacity of @AmericanAir 1416 landing early tonight. I might have to negotiate a shared ride cause there’s no taxis. #Talesfromthetaxi,"@116572 We see you're arriving just a few minutes early, we're always working to get you to your destination as soon as possible."
3592,2017-11-26 00:12:23+00:00,@AmericanAir After 1 hour of being lied to by the pilot - we are now being totally inconvenienced by having to un-board this plane and board another plane - meanwhile i should be landing in Miami in 50 minutes. Completely irresponsible and utmost negligent on Pilots behalf,@AmericanAir I have flown @AmericanAir 15 times in the past 12 months and only departed on schedule 4 times.
3585,2017-11-26 00:13:53+00:00,@AmericanAir what’s going on with flight 301 DTW &gt; DFW? Delayed over 3 hours. Will it be canceled?,@116568 Looks like it has a maintenance delay and it's currently scheduled to take off at 10:10p.
3596,2017-11-26 00:14:02+00:00,@AmericanAir I was forced to check my small suitcase. Never happened before.  There was plenty of storage space too. Fml,"@116570 Please DM your record locator, we'd like to forward this feedback."
3589,2017-11-26 00:14:18+00:00,@AmericanAir I have flown @AmericanAir 15 times in the past 12 months and only departed on schedule 4 times.,@116569 Our crew is there to serve you and not deceive you in any way. We're also here to help so please share your flight details via DMs.
3582,2017-11-26 00:17:06+00:00,@AmericanAir Yes I see that. Your app says the incoming flight arrives at 10:05 so how are we going to take off at 10:10? https://t.co/vZxyxOa1xo,"@116568 That's the most current info, but if there is any further update our gate team will provide it as it becomes available."
1272607,2017-11-26 00:19:33+00:00,@417892 @Delta I’m definitely considering it. I have @AmericanAir gold status for 2018 but am not in a rush to fly enough to maintain it for 2019,@417888 @Delta @AmericanAir Gotcha. Gold w/ @delta hoping to break the next tier next year...they always take great care of me
3579,2017-11-26 00:21:19+00:00,"@AmericanAir En todos los años que tengo volando con #AA nunca había tenido una experiencia como la de ayer 24 vuelo 914 Caracas-Miami. La peor tripulación, desagradable, descortés y con poca vocación de servicio. #NOCALIDAD  #servicio","@116567 We're very sorry about that, Perla. We always want your experience to go smoothly."
3577,2017-11-26 00:24:14+00:00,@AmericanAir Just have to say the Flight Attenants on Flight 1361 from BDL to ORD we’re awesome! Gate agents at BDL also! They need a shout out for awesome customer service! Treated this NonRev very well!!,@116566 Thanks for your kind words! We hope you have a fantastic evening.
3581,2017-11-26 00:24:49+00:00,@AmericanAir Now 10:50 😩.,@AmericanAir Make that 11:15. How could it change 3 times in 10 minutes? #giveusthedeets
3574,2017-11-26 00:25:19+00:00,Really @AmericanAir.. 7hour international flight and no seat back entertainment screens.. c’mon,"@116565 We hear you, Liam. We're working as fast as we can to update our fleet and will soon have super fast Wi-Fi to stream movies."
44598,2017-11-26 00:28:43+00:00,"@AmericanAir @AmericanAir can you hold the plane?!? We are running to gate, on airline now from D","@125897 We're not always able to hold flights. Our airport team knows you're coming, and will do all possible to help you make your flight."
3573,2017-11-26 00:31:02+00:00,@AmericanAir I’d still rather have a screen though. Rather not cause neck problems looking down all flight at a tablet,@116565 We appreciate your feedback!
3588,2017-11-26 00:32:23+00:00,"@AmericanAir Not only has my family, and several other families been inconvenienced by @AmericanAir  today - this is now 16 flights in one year with only 5 ""on time"" departures.","@116569 Our offer still stands to assist, Andrew."
44596,2017-11-26 00:37:32+00:00,@AmericanAir We are here and the agent won’t let us board this is appalling,@AmericanAir Can you please call me? 314.952.7769
44595,2017-11-26 00:38:26+00:00,@AmericanAir Can you please call me? 314.952.7769,@125897 We're not able to make calls here. Please work with our airport team for the next steps.
44590,2017-11-26 00:39:09+00:00,@AmericanAir I can’t be in an airport much longer.  I just got off a 15 hour flight from Hong Kong. 😹 I’m sleepy and hungry 🤭🙁,@125896 We understand how tiring these long trips are and we'll have you in the air as soon as we can.
44576,2017-11-26 00:42:50+00:00,"@AmericanAir hate complaining on Twitter. But just the absolute worst customer service from Eduardo De La Olivia at MIA Flagship Lounge. 6 passengers flying full fare First - never again on your airline. No joke. Takes a lot to drive me to Delta, but this guy cracked the code.","@125892 We're so sorry this was your experience. Please let us know if we can help in some way, Tom."
1426576,2017-11-26 00:45:20+00:00,@AmericanAir Flight 71 from Frankfurt to Dallas had the shittiest flight attendant in the history of flight attendants.. her name is Nancy and she really hates her job.. her attitude &amp; demeanor said it all.,@451408 We expect our crew to be polite and helpful and we're sorry you didn't get that on your trip.
44573,2017-11-26 00:48:03+00:00,@AmericanAir For the 3rd time already if plane is delay in MIAMI for what ever reason automatically you missed your flight! Not caring much for the passengers destination 😡,"@125891 We're very sorry for this situation. If we can help with rebooking options, then please let us know."
3622,2017-11-26 00:49:46+00:00,@AmericanAir Omg seriously.. ALL https://t.co/Vt5TLQBP6m,@AmericanAir THE.. https://t.co/tD1TCzPWtZ
44581,2017-11-26 00:49:55+00:00,@AmericanAir One woman was semi-apologetic to stranded customers. Another was rude/yelling at us. The man was loudly complaining about other customers.,@AmericanAir In ANY other industry there would be consequences for treating customers this way. Why do airlines get away with it?
1426565,2017-11-26 00:50:35+00:00,"@145641 @AmericanAir are you to provide usb ports to provide the juice? yeah... no, huh. 👎🏽👎🏽",@437568 There's power outlets at every seat on our 737MAX aircrafts!
3624,2017-11-26 00:51:55+00:00,@AmericanAir THE.. https://t.co/tD1TCzPWtZ,@AmericanAir FEELS https://t.co/C11gLTRJ4f
1426569,2017-11-26 00:52:04+00:00,"@AmericanAir, when you’ve delayed a flight over 4 hours for maintenance on thanksgiving weekend, maybe it’s time to bring in a new plane.","@451407 We're sorry for the extra travel time, Dan. We'll get you in the air as soon as we can. We appreciate your patience."
44587,2017-11-26 00:52:41+00:00,@AmericanAir Be real everything goes on AA's behalf not the customer. AA is always right. The email that I wrote was directed to Mr. Redelf the big guru in customer service in DFW n never answered it. I will publish that email soon for the world to read.,@125895 The doors should be closed ten minutes before departure and the final boarding call happens right before that.
3625,2017-11-26 00:53:18+00:00,@AmericanAir FEELS https://t.co/C11gLTRJ4f,@116579 #ALLLLLTheFeelz
1426558,2017-11-26 01:05:33+00:00,@AmericanAir  Do you guys care how American Eagle treats 1st class passengers? All I want is my jacket hung up and and some water - not to hear the FA’s personal conversations while being ignored l,"@178116 Our team is expected to be courteous and respectful, always. We're sorry if this wasn't the case."
1426556,2017-11-26 01:05:33+00:00,@AmericanAir Kudos and shoutout to Andy J. on AA836 this afternoon ! Great FA! #AAteam,@153920 We love getting shout-outs for our #AATeam and we'll pass along your kudos to Andy.
1426548,2017-11-26 01:07:44+00:00,@9484 been waiting over 45 minuets for baggage. flight #1407 ord to mia. also no eta. you are better than this.,@AmericanAir appreciate the update not happy that over an hour and no luggage. but at least we got an update
1426552,2017-11-26 01:08:19+00:00,"@AmericanAir If I buy a one day Admirals Club pass, can my spouse &amp; I both enter the club (traveling together)?",@451404 A pass is for one person and up to three children under 18. Your wife would need to purchase one too.
1426554,2017-11-26 01:08:49+00:00,"I would pay double for flights that were only 18 and up. Get on it @SouthwestAir, @Delta, @AmericanAir, et al.","@451405 We appreciate your feedback, Andrew!"
1426530,2017-11-26 01:10:05+00:00,"Losing one’s wallet is one of the most stressful things. Being told, ain’t shit you can do for 4 hours is worse. Thanks for helping @AmericanAir","@451399 We know losing a wallet is worrisome. Once you file a claim, we'll reach out if a match is made."
44575,2017-11-26 01:10:33+00:00,"@AmericanAir How should I contact you? Will HAPPILY have this conversation over open Twitter, as I’d love nothing more than to public ally complain about a particularly rude guy. But also happy to actually describe issue offline  if helpful. You have the wrong fellow in the wrong job, I fear.",@125892 Please DM us the details of your experience.
1426550,2017-11-26 01:10:45+00:00,Never will I ever take @AmericanAir ever again,"@451403 We're so sorry to hear this, please let us know if we can help in some way."
1426546,2017-11-26 01:12:08+00:00,@AmericanAir appreciate the update not happy that over an hour and no luggage. but at least we got an update,@451402 We're very sorry for the wait. We have all hands on deck to reunite you.
1426537,2017-11-26 01:12:10+00:00,@AmericanAir 60 minutes and counting waiting for bags off flight 1407 from ORD to MIA. Ticket in economy cost over 500. Where's my partial refund or other consideration for your incompetence,@451401 We'e sorry for the delay in getting your bags. We're unable to give refunds on completed flights. We appreciate your patience.
1462668,2017-11-26 01:13:32+00:00,"SOUNDS LIKE 20,000 SKYMILES TO ME, @DELTA https://t.co/9QZrYQWTGd",@235600 @Delta .@Delta told me to dm them and they didn’t respond. So damn close to losing my business for good. Craziness wtf is going on
1426540,2017-11-26 01:15:19+00:00,@AmericanAir it would be great if the parents of the screaming child if first class could keep her up there when she’s screaming instead of carrying her back here every time.,"@222758 We love our traveling families and want everyone to be comfy, we're sorry if you weren't today."
1426532,2017-11-26 01:18:35+00:00,"Long story short, ended up reaching out to American Airlines via FB. Whoever was handling the FB messenger was far nicer and more accommodating. Our seats were places together which is all we wanted in the first place. @AmericanAir #AmericanAirlines","@408958 We're glad that you were taken care of, Carol."
1426528,2017-11-26 01:22:45+00:00,"@AmericanAir Yeah, it’s the 4 hours I have to wait and then more hours until someone is back. The potential cross country flight to prove it’s mine...etc. That’s not helpful","@451399 We're sorry for the frustration this causes you, Lauren."
1426534,2017-11-26 01:23:00+00:00,I told your agents @AmericanAir the personal and monetary value and it meant nothing. Can’t get it until sometime tomorrow after it has all defrosted and spoiled,@451400 We ask passengers remove perishables before checking your bag. Here's info on what's covered: https://t.co/ff2iw5MBeU
1426526,2017-11-26 01:24:59+00:00,"@AmericanAir Perhaps your team can learn from this and make someone else less anxious, frantic, and in need of Valium due to the Catch 22 you seek to have.","@451399 We're going to send you a DM with the correct form to fill out, just in case you need it."
1426524,2017-11-26 01:25:10+00:00,Thank you for reminding me how much I love this movie @AmericanAir #TheHoliday #xmasmoviesondeck https://t.co/n7W20Vmi5X,"@451398 We're glad you're enjoying some movies while on board! Have a great day, Christine."
1426539,2017-11-26 01:26:48+00:00,"@AmericanAir That’s not the point. Kids cry, it’s part of the experience. However, every time their daughter cries, they pick her up, carry her OUT of First Class and stand back here until she quiets down. It is rude.","@222758 If you need assistance, and are still on board, then please let our flight crew know."
1462981,2017-11-26 01:32:13+00:00,@AmericanAir - why did my bags fly on 2 different flights-not mine- and now at 2 separate terminals-also not my arrival terminal #miatodfw,@459564 Please DM us your record locator so we can take a look.
1463047,2017-11-26 01:32:42+00:00,@AmericanAir  how do  I contact desk at OKC to tell my wife is trying to make her 810 to PDX. No long term shuttle she's had to switch to short term so she can make it to terminal. Need help?!?!,@459580 Please DM us her record locator and we'll take a look.
1426542,2017-11-26 01:35:54+00:00,@AmericanAir Still here. In a middle seat between two men; your crew busy caring for guests. You were easiest to reach without creating more commotion or aggravation for other passengers. First AA trip in almost a decade. Very different exp in a good way. Would actually consider flying again.,@222758 We're glad you're having a good flight and we appreciate your patience with the situation.
1463045,2017-11-26 01:36:38+00:00,When your flight gets delayed 2 hours and then delayed another hour and then cancelled and rebooked for 9 hours later @AmericanAir https://t.co/VM8Tf7D112,"@459579 We're sorry for the extra travel time. If you'd like, you can DM us and we'll see if we can help."
1462667,2017-11-26 01:38:40+00:00,"@116452 @Delta HEY DON'T PLAY MY MANS HERE LIKE @AMERICANAIR OR @116450 WOULD, COME ON! YOU ARE BIGGER THAN THAT @DELTA!","@235600 @Delta @AmericanAir @116450 Got nothing but a tepid apology, this shit is unsavory in every way. Who’s got the best customer service. I’m headed your way smfh"
1463040,2017-11-26 01:41:58+00:00,@AmericanAir Can you help locate record locater on award flight book with aa mile on partner airline.,"@459578 Sure, please DM your full name, date of departure and origin city."
1462967,2017-11-26 01:44:27+00:00,@AmericanAir Pathetic service! Spoke to an associate on phone over a refund request. They charge $200 for rescheduling trips. Don't be fooled if they don't call it a cancellation fee. While rescheduling they just mention you would have to pay the difference.,"@459562 We're sorry for the confusion, Rahul. There is a change charge plus any fare difference with discounted, restricted tickets."
1462979,2017-11-26 01:44:27+00:00,@AmericanAir I would like a phone call as I was treated with the upmost disrespect by a gate agent.,@459564 We're a small virtual team that handles requests via Twitter.
1490849,2017-11-26 01:46:24+00:00,Adriane Whitworth emp#26028 @ TYS needs to be fired! #AmericanAirlines should be ashamed sinking ship bail out now never fly #AA,"@466228 What's going on, Michael?"
1463036,2017-11-26 01:46:43+00:00,"@AmericanAir No.  Knew I would lose money for 1st flight. Furious 2nd was canceled without notice.  My husband will be on road 18 hrs tomorrow to get her back to college, not to mention the money.","@459577 If you needed to change from a round trip to a one way ticket, then the applicable change charge and fare difference would have to be paid."
1462974,2017-11-26 01:47:07+00:00,@AmericanAir Well where is a number I can call? Or can a supervisor meet me at baggage claim d16,"@459564 You can ask one of our team members to call a supervisor over, in fact, that's really best since you're still at the airport."
1462983,2017-11-26 01:47:28+00:00,@AmericanAir definitely has the most entertaining safety video to watch. 😂,"@434111 We're glad you're entertained! Have a fantastic evening, Kaleigh."
1462970,2017-11-26 01:49:49+00:00,@AmericanAir ;@13438 So now you can’t carry on a bag even if it fits in the sizer at the gate? Are we making up rules as we go? The. Gate attendants snatch a bag out of your hand and laugh at you as you board?,@459563 We've asked for you to send us your record locator in DM so we can take a look.
1426545,2017-11-26 01:50:48+00:00,@AmericanAir thanks @9484 i have been reunited. just need better and more comm on the ground it would go a long way to improve the experience .,@451402 We're glad you've been reunited with your bag. We value your feedback and will pass it along.
638048,2017-11-26 01:51:15+00:00,@AmericanAir Might be worthwhile to share this policy more broadly w employees to ensure it’s understood.,"@271288 We assure you, this policy is made available to our entire airport team. If you ever have any issues, then please ask for a supervisor."
1462964,2017-11-26 01:51:39+00:00,"@AmericanAir — I can still book a carry-on cabin pet on a basic economy flight, right? 🤔😳😟😬 #mypuppy https://t.co/Ws3heDAZfv","@459561 Yes you can, Christina. Have a great day!"
1462961,2017-11-26 01:52:52+00:00,@AmericanAir Natasha at B30 Baggage went Above and Beyond to find my bag today!  #TeamAA #happy,@459560 We'd love to pass along the kudos! Please DM your record locator so we can thank Natasha. #AATeam
1490872,2017-11-26 01:56:34+00:00,Your first class experience out of LAX today was horrible @AmericanAir,@362122 We're sorry your travel isn't going as planned. Please DM us your record locator with more details if you'd like.
1462959,2017-11-26 01:57:55+00:00,Are your kidding @AmericanAir ..so you want Me to contact a random person to ask that they contact you to fix YOUR problem and security breach? https://t.co/p9z4pO674S,@434523 You may also call our Reservations team for assistance. They can be reached here: https://t.co/Y3rvFiW5bQ.
1490876,2017-11-26 01:58:26+00:00,@AmericanAir we just waited for TWO hours for our bags in Charlotte (E terminal) and no one could tell us why. Unacceptable.,@466235 We're so very sorry for the wait. We know how important your time is and it's never ideal to keep you waiting.
1050211,2017-11-26 02:00:17+00:00,@AmericanAir They did! Big thanks !,@368191 Perfect! Have a great evening.
1462966,2017-11-26 02:03:16+00:00,@AmericanAir It was clearly told to me on the phone while rescheduling that I would just have to pay the difference.. any sort of change charge or cancellation fee was not used. In fact the amount mentioned was just the difference in base fare + tax,@459562 We have your DM so please continue to reach out to us there.
1490870,2017-11-26 02:04:49+00:00,"Guys, feeling like there is some good in this world still. Our @AmericanAir captain held the plane for us because our connecting flight was delayed. 🙏🏼 #thankful",@466233 We're so glad you made it! Thanks for the kind words to our captain.
1490868,2017-11-26 02:07:03+00:00,"Dear .@AmericanAir,
Can you please look into creating a service level of flights for 18+ guests? You can charge more for this luxury. I'm sure you'll have people chomping at the bit for it. #takemymoney",@466232 We appreciate your feedback and will pass it along to the appropriate team.
152386,2017-11-26 02:07:34+00:00,"@AmericanAir So your ""solution"" was to book us on a too-tight connection and now we've missed our flight to DCA. Which means now we have to stay in Miami and find someone to take care of the dog.","@AmericanAir Hey @Delta do you have any interest in my fiancee and I? She's exec platinum, I'm platinum pro, and we both travel a ton for work (around $40k spend this year)."
1490866,2017-11-26 02:09:56+00:00,Flight home on @AmericanAir. Hope my seat isn't broken on return flight too. Landing in a fully reclined position against regs and unnerving,@466231 We're so sorry about this. Did you let our crew know? Please DM your record locator.
152387,2017-11-26 02:10:11+00:00,"@AmericanAir Hey @Delta do you have any interest in my fiancee and I? She's exec platinum, I'm platinum pro, and we both travel a ton for work (around $40k spend this year).",@150829 We're sorry for the extra travel time and know it's an inconvenience. We'd like to keep you flying with us and hope you'll reconsider.
1490861,2017-11-26 02:11:09+00:00,2 out of 3 bags made it back to me in Philly last night while the last was put on a later flight. A day later and still no suitcase after being told it would be delivered by 7pm today and NO customer service! @AmericanAir where is my luggage??,"@466230 Please DM your baggage file number, we'd be happy to take a closer look."
1490859,2017-11-26 02:15:19+00:00,Y’all. My @AmericanAir pilot just  pulled up to the wrong gate. How does this even happen when there was equipment blocking the gate? 🤦🏼‍♀️,@466229 Our team will have you deplaned and on your way as soon as possible. Thanks for your patience.
1490848,2017-11-26 02:15:42+00:00,@AmericanAir Due to negligence and poor repairs flight delayed missed flight along with half the flight no flights available stuck in NC. Food voucher not enough to cover dinner. Extra day of PTO required CS couldn't upgrade me due to no options avail,@466228 Please DM your record locator so we can take a closer look.
1462972,2017-11-26 02:17:49+00:00,@AmericanAir I did and it did not help! They didn’t send one over,"@459564 If you want to provide further detail via DM, then we can take a closer look here."
1490852,2017-11-26 02:19:11+00:00,"Hey @AmericanAir, my friends would like to know why they book at the same time and get seated completely across the plane from each other.",@121442 Please have them reach out to us directly and we'd be happy to review available seats.
1490845,2017-11-26 02:21:20+00:00,@AmericanAir Will be filing official complaint if website will allow me the time to type... Also will be sending in bill for reimbursement of travel expenses directly responsible for. #AmericanAirlines,@466228 You can also DM us here.
1490841,2017-11-26 02:21:57+00:00,"@AmericanAir i am at @122128 and would like to change my flight from the 12:20Am to Richmond, to the 10:30pm flight. The customer service desk was unhelpful so I was hoping you could assist.","@277974 Since that would be a change of date, all change charges would apply. If you DM your record locator, then we can price it."
152389,2017-11-26 02:25:11+00:00,"@AmericanAir The problem isn't the inconvenience, it's that it was completely avoidable if anyone at American had handled it competently. And this is the second time in the last three months that you've completely screwed up our plans.","@AmericanAir You'll need to do better than ""we hope you'll reconsider."""
152390,2017-11-26 02:25:44+00:00,"@AmericanAir You'll need to do better than ""we hope you'll reconsider.""","@AmericanAir Btw, someone on your staff dropped a manifest of AA's highest value customers who flew through Miami today (including Kylie Jenner). Maybe keep your customers' personal info under better guard?"
1532904,2017-11-26 02:27:59+00:00,"@AmericanAir #AATeam Well, it's been over 72 hours and I have not been reunited with my luggage. At this point, if I DM you my File Number and home address can you get my luggage sent home?",@144494 We have your baggage file number and we see our Baggage team is actively working to return your bag to you.
1490840,2017-11-26 02:34:03+00:00,@AmericanAir That's the dumbest shit I've ever heard. It's literally 2 hours difference,@277974 It has to be the same calendar date. Our apologies for any confusion.
1532899,2017-11-26 02:34:21+00:00,@AmericanAir Flying a beautiful Brand new Boeing 737-800 without individual televisions? How sad,@475443 We have streaming options! Here's info: https://t.co/RcjsILm7Rc
1462973,2017-11-26 02:37:34+00:00,@AmericanAir @AmericanAir  so the number you gave me to call in our DM is not for customer relations,"@459564 There's not a number for Customer Relations, but we're more than happy to review any of your concerns here via DMs."
1532908,2017-11-26 02:39:00+00:00,Over here cheating on @AmericanAir with @123555 haha it's all good though keeping it in the family #OneWorld #FirstClass,"@475445 That's technically still cheating but hey no hard feelings, they're very good friends of ours! #loyalty"
1532901,2017-11-26 02:39:55+00:00,When @AmericanAir calls #Group6 and everyone rushes to the gate. #masschaos #isthereagroup7 #whydidntiflysouthwest,"@475444 We're sorry for any confusion, Erin. We appreciate your patience while everyone boards."
1490851,2017-11-26 02:42:45+00:00,"@AmericanAir He just called and your agent hung up when he questioned it, just FYI.","@121442 We're sorry the call was disconnected. We can help here, if they reach out directly."
1532897,2017-11-26 02:46:11+00:00,@AmericanAir Starting to think that y'all like to make it harder for your customers! https://t.co/CeJiQLgqkh,@475442 Are you trying to check in?
1532894,2017-11-26 02:47:15+00:00,Boarding our last flight of the day @AmericanAir 😊 https://t.co/VZZPWI8hLE,@153920 Welcome aboard!
1532892,2017-11-26 02:50:23+00:00,@AmericanAir your automated voice in-cabin directions lack any personal touch of flying and create doubt in a competent crew #reasonsimissSW,"@475440 We appreciate your feedback, Keefe. Our crew is trained to handle a very wide array of situations."
1532889,2017-11-26 02:53:39+00:00,@AmericanAir hi my sister is in dallas airport and her flight was cancelled she is being transferred to a flight on tues?! can you please help her book the earliest flight you can find for her,"@475439 Hi there, Miguel. Please have your sister reach out to us directly if we can assist."
1532885,2017-11-26 02:56:12+00:00,"When your 80 year old aunt cooks for you, lovingly freezes and packs it and you get to the airport 1.5 hours before a direct flight there is no excuse for a lost bag. @AmericanAir #Heartbroken",@451400 We're sorry your having trouble locating your bag. Did you fill out a lost bag claim at the airport?
1554805,2017-11-26 02:59:02+00:00,.@AmericanAir y'all always hear 💩💩💩 so here's some props for flight crew AA2469; ⭐️⭐️⭐️⭐️⭐️ crew &amp; arrvd 45 minutes early?? Srsly THX U!!!,"@480874 #AAwesome, Donald. We love getting shout-outs for AAmazing crew and we'll forward your kudos to them."
1554801,2017-11-26 03:06:57+00:00,"@AmericanAir you know you have passenger coming in on a late flight because of your airlines delays. U give my seat away shut the door in my face after letting someone right before me board. Rebook me on a later flight. Like I should be thankful, staff rude! Not going for great!","@480873 Doors close 10 minutes before departure, please see an agent if you need assistance rebooking."
1556216,2017-11-26 03:15:05+00:00,@JetBlue why is my flight late and why are customers yelling at your staff on this plane? #BacktoCali,@481158 Sorry to hear your flight's delayed. What's your flight number? We'll take a look.
1556211,2017-11-26 03:20:42+00:00,@JetBlue Flight number 1723. We just pulled back into the gate. No updates and your staff is being quite rude to customers all around.,"@481158 As the situation is still unfolding, our inflight crew will be able to provide the best updates to everyone onboard. We will get back on our way once everything is taken care of."
1554798,2017-11-26 03:21:06+00:00,@AmericanAir I need a NON 800 number that I can call immediately from Santiago. WORST TRAVEL EXPERIENCE OF MY LIFE.,@480872 We're sorry but we don't have a local number for Santiago. We can take your complaint here via Twitter. Please DM the record locator.
1594113,2017-11-26 03:28:16+00:00,"Hey @AmericanAir, what would your response be if I told you that a flight attendant told me ""don't come back"" as I was leaving one of your planes for no reason other than that I had 2 young kids with me?",@451511 We expect our crew to be polite and we're truly sorry you didn't get that with us this time.
1594102,2017-11-26 03:30:01+00:00,"Hey @AmericanAir, your support team didn't help me and I am not waiting for another 20 minutes to get a call back.",@388475 What can we help with? Please share details via DM.
1556210,2017-11-26 03:30:14+00:00,@JetBlue This has been a very loud and unpleasant experience. Why would I️ fly Jet Blue again? Even @AmericanAir doesn’t hold up flights for one customer. Captain is discussing (screaming) about racism with an upset customer at the moment.,@JetBlue @AmericanAir Full hour delay over one customer. Factual statement confirmed by your staff. #JetBlue
1594111,2017-11-26 03:31:23+00:00,@AmericanAir This is a terrible response.,@451511 We do value your business and apologize that you didn't get the service you expected.
1594109,2017-11-26 03:33:54+00:00,"@AmericanAir we all kno LgA is a mess, but why make it worse? Not even an announcement of welcome or orientation (terminal/baggage)?! The guy next to me had never flown and didn’t kno what to do. Customer Svc goes a long way for loyalty.","@183901 We're very sorry for any confusion in the terminal, and appreciate you letting us know how we can improve."
1594099,2017-11-26 03:37:45+00:00,What happened to your Black Friday Sale? @Delta @AmericanAir,"@489891 Hi there, Maiah! Give us a call for the lowest fares at 800-433-7300."
1532903,2017-11-26 03:38:46+00:00,"@AmericanAir I appreciate the efforts, but I am heading home first thing Monday AM. So would prefer not having to worry about where I will be when my bag is found. Just getting it sent home seems simpler. Is that not allowed?",@144494 Please reach out to our Baggage team at 800-535-5225 if you'd like to change the delivery address.
1594097,2017-11-26 03:39:35+00:00,@AmericanAir Perfect! Can I call in the morning?,"@489891 We're available 24/7, Maiah."
1576774,2017-11-26 03:39:49+00:00,@115907 @VirginAtlantic Where to? Just did DTW-DFW. Great @AmericanAir flight with great flight attendance service :),"@489892 Thanks for joining us, Kelvin!"
1594092,2017-11-26 03:43:29+00:00,@AmericanAir is it okay for a diabetic to check blood sugar and inject insulin in their own seat or are they expected to go to the bathroom?,"@489889 You can definitely do that at your seat, if that's what's most comfortable for you."
1594094,2017-11-26 03:44:45+00:00,Waiting on a flight for @AmericanAir. 3 times they have made it clear that the company is more Important that their costumer. 2 open seats on a flight but as the agent said “we will let them go open than give them to a costumer” now I have to wait 8 hours in an airport. #notsafe,"@489890 Your comments concern us, Tammy. Please DM your record locator and we'll take a look."
1594090,2017-11-26 03:53:07+00:00,why is the 2nd check bag $100 @AmericanAir 🙄😭,"@224074 Our bag charges are shared here: https://t.co/XvGHnVVEv9. If we can help, then please DM your record locator and we'll take a look."
1594088,2017-11-26 03:54:21+00:00,Surly 1st class attndt DFW-LAX says @AmericanAir stopped serving meals on domestic flights after 8pm! #OUTRAGED since when? What abt JFK-LAX,"@489888 We're sorry about that, Lennie. We don't serve meals outside of mealtimes, like an 8p flight."
1594086,2017-11-26 03:54:47+00:00,@AmericanAir you are the best airline in the world. I love you. Thanks so much for the best customer service ever !!,"@489887 Awe, we love you too, Abby. You're welcome and we're here anytime you need us!"
1532884,2017-11-26 03:56:11+00:00,"@AmericanAir No! They didn’t offer me a form. Just gave me a piece of paper with a phone number scribbled on it and said “you can come back at 1am when the flight lands to get your bag” so now i have to pay another uber, wait till 1 and my food is probably ruined!",@451400 Please give us a call at 800-535-5225 to discuss this further.
152391,2017-11-26 03:57:44+00:00,"@AmericanAir Btw, someone on your staff dropped a manifest of AA's highest value customers who flew through Miami today (including Kylie Jenner). Maybe keep your customers' personal info under better guard?",@150829 We strive to keep your info safe. We're sorry that piece of paper wasn't properly disposed of.
1630685,2017-11-26 04:02:01+00:00,45 minutes on the phone with @AmericanAir trying to change a flight due to travel waiver- they don't make it easy; nickel and diming the whole way. Ugh,"@499090 We're sorry that was your experience, if we can help in someway, then please let us know."
1630681,2017-11-26 04:08:00+00:00,Just found out I'll never fly @AmericanAir ever again. Customer service lacks the service and now lacks a customer.,"@499089 We always want your travels to be great, please let us know if we can help."
1630703,2017-11-26 04:08:05+00:00,"Past two weeks flew on @184454 , @172253 and @AmericanAir on one itinerary and only #americanairlines charged for a bag #badcustomerservice #airlines #travel #seatroom","@345357 You can find bag charges here: https://t.co/XvGHnVVEv9, if we can help, then let us know."
1630672,2017-11-26 04:08:41+00:00,@AmericanAir hi guys I have a quick question for you should I sign up for AA advantage for my trip in January,"@143433 Sure, how can we help?"
1630700,2017-11-26 04:08:57+00:00,American Airlines charges you extra to pick your seats ahead of time. I’ll be sure to never book a flight with them again. I already have anxiety about flying. It doesn’t help that I might not be able to sit with my husband. @AmericanAir,@499095 Most seats are available for pre-selection at no cost on most tickets. Our airport team will provide a free seat on arrival.
1554800,2017-11-26 04:10:33+00:00,@AmericanAir My seat was confirmed they New my flight was coming a few minutes to CLT Gates came into B1 was to leave out of b4 why was my seat given away when you know I’m on my way in. They should have at least given me a chance to show up. I did everything right. It was delays on airline!,"@480873 We're not able to hold flight for operational reasons, if rebooking is needed then please let us know."
1630692,2017-11-26 04:10:40+00:00,"Made my connecting flight with 20+ people in line behind me to board. Surprise - had already been rebooked to an EWR flt so late (2 am) there is no more public transportation. @AmericanAir, any chance you could authorize a taxi voucher so I can get home from the airport tonight?","@499092 You'd need to speak with our airport about this, but in most cases they're unable to. Our apologies for this situation."
1630670,2017-11-26 04:13:31+00:00,@AmericanAir How do I use the AA advantage,"@143433 Are you wanting to sign up for the program? Or, use miles?"
1630668,2017-11-26 04:15:07+00:00,@AmericanAir Sign up is it easier to use than booking a flight sorry to bother you,"@143433 You can sign up with an AAdvantage account, and start earning miles here, https://t.co/1p18WcTwX7."
1630666,2017-11-26 04:17:20+00:00,@AmericanAir Ok thank you sorry to bother you,"@143433 We're always here to help, Tim. Have a wonderful weekend!"
