tweet_id,created_at,text,response_tweet_id,in_response_to_tweet_id,possible_thread_fragment,possible_multi_intent
658335,2017-11-22 23:45:54+00:00,@AmericanAir I’m sure your turkey is better but what about @delta and their #PumpkinPie ?,658336,658334.0,True,False
2763824,2017-11-22 23:47:04+00:00,@AmericanAir My experience has definitely not been that,,2763823.0,True,False
660704,2017-11-22 23:47:14+00:00,"Wonderful, 7.5 hour flight with no IFE, and now a return to stand! Going to be a long night @AmericanAir",660702,,False,False
660701,2017-11-22 23:49:07+00:00,@AmericanAir when did you impose a two drink limit in your first class cabins?  OKC to ORD.,660700,,True,False
659692,2017-11-22 23:55:07+00:00,@AmericanAir I flew @British_Airways and had the exact same thing happen last month and they gave me No problem and didn't charge me a dime https://t.co/7ZVmfNujkM,659691,,True,False
671498,2017-11-22 23:55:38+00:00,"@AmericanAir stuck in Denver flight 420, mechanical delay at 11 am still here","671499,671497,671500",,True,False
671490,2017-11-22 23:57:33+00:00,Hey @AmericanAir you wouldn’t let me on standby for an earlier flight so I could make it to the doctor in time to get my rescue inhaler and THEN YOU DELAY MY FUCKING FLIGHT?! I’d be thankful if you could stop sucking so damn much.,671487,,False,False
671495,2017-11-22 23:57:37+00:00,"@AmericanAir cash only for cocktails..? 
Killed my vibe 😪",671493,,True,False
671497,2017-11-22 23:59:31+00:00,@AmericanAir @AmericanAir worst customer service ever!!!,671496,671498.0,True,False
108580,2017-11-23 00:02:59+00:00,"My 6-year old son:  Daddy, pick an airline. 
Me: Any airline?
Son: One of your favorites. I'm going to draw it for you. 
Me: @AmericanAir
Do you need me to pull up an image for you?
Son: No. It's the one that's got the American flag-ish pattern on the tail. 

I love this kid!","108581,108582,108583,108578",,False,False
671485,2017-11-23 00:03:57+00:00,@280217 @AmericanAir has the BEST fruit and cheese I have had in a while. Made flying worth it!,671484,671486.0,True,False
671482,2017-11-23 00:04:31+00:00,"Thoroughly unimpressed with @AmericanAir only providing isle and window seats at additional cost, one to avoid next time :/","671481,671483",,False,False
671478,2017-11-23 00:04:57+00:00,"After 14hours in Bermuda airport after our first plane broke, we are finally off. Huge thank you to the Bermuda @AmericanAir staff especially Chelsea Knight who managed to rebook our flights and co-ordinate our accomodation. #customerservice #partyof27 #rugby7s #ran7s https://t.co/GFnvESVzzN",671477,,False,False
671476,2017-11-23 00:07:46+00:00,@AmericanAir @30185 @30186 de nuevo no me dieron el doble de millas por compras realizadas en American Airlines. Ya llame y hablé con personas en AA y en Itau. #airlinefail #creditcardfail,671475,,True,False
661934,2017-11-23 00:08:57+00:00,Can't believe I asked about a bag fee in @AmericanAir and was denied customer service by Nicole in DFW terminal B who left me unattended and even threatened to call the police when I asked kindly to finish my check-in.,"661933,661935",,False,False
660694,2017-11-23 00:09:42+00:00,"Today’s #ThanksgivingTravel is coming to an end, but it doesn’t stop there, the @AmericanAir #AATeam will be working thru the night to get you to wherever your travels take you this #Thanksgivingeve. https://t.co/SaKpU0tnv8",660693,,False,False
671472,2017-11-23 00:11:56+00:00,Why is it so hard to connect to the @AmericanAir wifi?! 😭🌀✈️😐 but wait why can I post this tweet but I can't watch #mylittlepony,671471,,False,False
659700,2017-11-23 00:11:58+00:00,@AmericanAir What does that mean? Anyone who is not at the gate 30 mins before depart risks losing their seats?? Where’s that documented?,659702,659699.0,True,False
671474,2017-11-23 00:12:18+00:00,"#americanAirlines you are a fucking joke. Worst part, you place stickers on your planes trying to makes us believe your BS. @AmericanAir https://t.co/hJCHRT2DMk",671473,,False,False
671481,2017-11-23 00:13:35+00:00,@280214 @AmericanAir Isle seat sounds pretty cool though!,671480,671482.0,True,False
667234,2017-11-23 00:13:54+00:00,First and last time I fly @AmericanAir. Thanks for ruining thanksgiving!,667233,,False,False
661948,2017-11-23 00:14:33+00:00,"Hi, @AmericanAir. Can’t say enough about how dang awesome your crews are. But what’s the deal w/ the # of “support”🐶🐕🐩? How do they qualify? https://t.co/50RIo1XEU0","661944,661949,661950",,False,False
660697,2017-11-23 00:15:08+00:00,For everyone to see the injustice and corruption that has infiltrated US airlines. People think #wallstreet steals?? Really think about our airlines. @AmericanAir @135450 @30184 @115996 https://t.co/z6G94325qu,"660695,660699",,False,False
661957,2017-11-23 00:15:55+00:00,Remember that time I was supposed to go home for Thanksgiving...thanks @AmericanAir. 😒,661956,,False,False
658337,2017-11-23 00:17:35+00:00,@AmericanAir Touché. Well played.,,658336.0,True,False
671492,2017-11-23 00:18:52+00:00,@AmericanAir - are you having a #BlackFriday sale on biz class to Europe like last year?,671491,,True,False
661937,2017-11-23 00:19:38+00:00,@30182 @AmericanAir i agree...today was a horrendous travel experience and @AmericanAir totally dropped the ball 😩 i'm so disappointed in their customer service &amp; for the way they treated us...i expected better SMH 😞,661936,661938.0,True,False
658339,2017-11-23 00:19:44+00:00,@AmericanAir Finally on our way. Thank you to the maintenance guys!,658340,658338.0,True,False
661927,2017-11-23 00:19:48+00:00,"Thank you @AmericanAir team, and Benilda for the heroic help. #jfk to CLT fltaa101",661926,,False,False
671480,2017-11-23 00:20:14+00:00,"@280215 @AmericanAir Haha missed that, it's been a long day :D &lt;insert edit tweet grumble here&gt;",671479,671481.0,True,False
661933,2017-11-23 00:20:30+00:00,@277702 @AmericanAir Terrible service Nicole was an extremely rude representative would not want to have someone like this at a front desk,661932,661934.0,True,False
661921,2017-11-23 00:20:43+00:00,"Dear @AmericanAir 's even as angry as I I'm, I do want to submit our flight attendant Rebeca on flight #2358 11/20",661920,,False,False
664531,2017-11-23 00:23:58+00:00,"@AmericanAir How about this? Instead of owning it and not blaming me, why don’t you just make a 1 year plan to fix the sh*tshow that is 35X at DCA? Deal?",,664529.0,True,False
661923,2017-11-23 00:25:08+00:00,Hey @AmericanAir. Flight 4949 flight attendant named Josh. Guy is an all star with a solid in-flight comedy routine to boot. This man deserves a raise!,661922,,False,False
658328,2017-11-23 00:25:41+00:00,"@AmericanAir Exec plat is very obviously not your top tier anymore. Short of addressing the massive disparity between Concierge Key and EP, or making Concierge Key more achievable...no, I don’t believe you can.",661916,658327.0,True,False
660696,2017-11-23 00:27:12+00:00,"@AmericanAir @277113 My daughter's been sitting on Flight 598 for an hour, and flight now cancelled",660698,660695.0,True,False
661919,2017-11-23 00:27:37+00:00,"@AmericanAir Hi I'm travelling to US this week, am i able to bring a laptop onto the flight?",661917,,True,False
661914,2017-11-23 00:29:18+00:00,That was pretty underhanded @AmericanAir. You charged me to upgrade my seat on a “full flight” and then the flight wasn’t nearly full. I could have just moved over into this seat for nothing.,661912,,False,False
661911,2017-11-23 00:29:36+00:00,@AmericanAir Kudos and thank to the hard-working crews on both of my AA flights.,661910,,True,False
663054,2017-11-23 00:29:44+00:00,Thanks to Mr. Lee at @133384’s @AmericanAir customer service desk for assisting with rebooking! Very kind and helpful.,663053,,False,False
661908,2017-11-23 00:33:03+00:00,"@AmericanAir sucks. Plane in original location all day long and they decide to do maintenance and delay 1+ hr, missing connection. F THIS",661906,,True,False
661905,2017-11-23 00:33:24+00:00,"I will never fly @AmericanAir ever again. I have been using the same carry on bag for ten years, and have experienced the rudest gate attendant I have ever encountered and now I have a checked bag. I will pray for her soul. #americanairlines",661904,,False,False
664846,2017-11-23 00:33:25+00:00,Thank you staff at @AmericanAir and @122128 for making TSAprecheck and everything a breeze! More time to relax!🍷✈️,664845,,False,False
660703,2017-11-23 00:35:19+00:00,"@AmericanAir Yes, but aircraft gone tech. Now awaiting new aircraft. Looks like I will miss my connection in London. U certainly r keeping me entertained",660705,660702.0,True,False
661903,2017-11-23 00:36:30+00:00,such great service with @AmericanAir :’),661902,,False,False
661898,2017-11-23 00:40:32+00:00,"I’ve always wanted my own personal #planestrainsandautomobiles. Thanks for making that a reality, @AmericanAir. #grounded",661896,,False,False
114076,2017-11-23 00:40:59+00:00,@AmericanAir Thanks for ruining my family's Thanksgiving. @2189,661928,114050.0,True,False
661894,2017-11-23 00:45:49+00:00,@AmericanAir aa 3051 second flight delay no explanation why.  No claim for on time #flightdelay #AmericanAirlines,661893,,True,False
671489,2017-11-23 00:48:56+00:00,"@AmericanAir And it’s you’re, not your.",,671487.0,True,False
661956,2017-11-23 00:49:38+00:00,@AmericanAir So like wanna hook a brother up with a free flight or an upgrade or both? Thanks ! #AA598,661954,661957.0,True,False
114074,2017-11-23 00:51:29+00:00,"@AmericanAir 12 hour delay because you don't have a crew ready. Bravo for being the most dysfunctional airline of the day. 

PS. Handout cardboard instead of cookies next time, it will save you money without sacrificing flavor.",661899,114050.0,True,False
663047,2017-11-23 00:54:14+00:00,Flying @AmericanAir and the pilot’s name is Frasier! Cc: @30560 #TossedSalad #ScrambledEggs,663046,,False,False
671494,2017-11-23 00:54:26+00:00,@AmericanAir Customer service was fantastic tho. Thanks!!!,,671493.0,True,False
663042,2017-11-23 00:54:29+00:00,@AmericanAir I've had 8 separate flights with you in the past 5 months and each time you're delayed on arrival/departure. What's up?,663041,,True,False
661892,2017-11-23 00:54:30+00:00,So @AmericanAir canceled my return flight home on the 28th and they GOT ME FUCKED UP.,661891,,False,False
661942,2017-11-23 00:56:45+00:00,"Hahah. The @AmericanAir gate agent is offering a mere $500 if you have “flexible travel plans” to a place where they have no other flights tonight, or tomorrow. https://t.co/VnQnYRmooK",661939,,False,False
663050,2017-11-23 00:57:33+00:00,Trying to fly from CLT to LHR on @AmericanAir and getting endless texts of erroneous updates which do not correlate with what the staff at CLT told us. A bit of a cluster.,663048,,False,False
663044,2017-11-23 00:58:19+00:00,"@AmericanAir I see what you did there with that hashtag. ;)
I'll be sure to send a copy of the pic when it's done.","663043,663045",108582.0,True,False
663039,2017-11-23 00:58:52+00:00,"@116450 not only did I not get to take the flight I wanted..but they offered me nothing, cost me a first class seat, caused a 7 hour layover, getting to Jax at 830am instead of 1238 am on Thanksgiving morning oh and platinum 1k maybe ill fly @AmericanAir next time...#unbelievable",663038,,True,False
663035,2017-11-23 00:59:22+00:00,@AmericanAir Thanks for the extra legroom on 2291 to ORD! https://t.co/0WY8l1Oto9,663034,,True,False
661068,2017-11-23 01:01:37+00:00,@SouthwestAir I’m sorry I betrayed you for @AmericanAir I promise I’ll never do it again!,"661066,661069",,True,False
663041,2017-11-23 01:02:48+00:00,"@AmericanAir I've never have have had a punctual flight with AA, maybe one day..",663040,663042.0,True,False
661941,2017-11-23 01:04:36+00:00,"@AmericanAir I’m just enjoying the zoo that is 35X while waiting for AA5359’s newly-delayed departure time. 

There is a lot that could be dramatically improved with minimal effort or expense here.",,661939.0,True,False
663037,2017-11-23 01:04:54+00:00,@AmericanAir Malvasia on AA738 In J was AMAZING tonight on such a hectic night. Please recognize her hardwork and great service,663036,,True,False
638045,2017-11-23 01:08:44+00:00,"@AmericanAir You may want to talk to your staff about this policy. We were on AA1223 out of JFK and the attendant rudely said we could not board early despite us asking beforehand. We boarded group 6. It’s fine, but is a little nonsensical bc people w infants inevitably take more time.",638047,638044.0,True,False
663033,2017-11-23 01:11:33+00:00,Love when I have a female pilot flying our plane! @AmericanAir ftw! 💪🏼💁🏼😀,663032,,False,False
661946,2017-11-23 01:12:28+00:00,"@AmericanAir Thanks. The flight’s full. And, with the 11 or so critters aboard this flight, it wouldn’t matter. Just curious what your policy is. Happy🦃.",,661944.0,True,False
663031,2017-11-23 01:13:34+00:00,PERFECT I’m literally stuck trying to get home for thanksgiving to my family this SUCKS @AmericanAir #storyofapoorcollegestudent,663030,,False,False
661940,2017-11-23 01:14:02+00:00,"@AmericanAir If you’re still looking for volunteers on AA5359, my wife and I will give up our seats for $2k each, plus confirmed seats tomorrow.",661943,661939.0,True,True
661929,2017-11-23 01:15:41+00:00,"@AmericanAir How about doing ""a little maintenance"" prior to 2 hours AFTER scheduled departure?","661930,661931",661928.0,True,False
663029,2017-11-23 01:19:36+00:00,"Heading to Providence, RI for the holidays on @AmericanAir #4424. Thanks #AATeam for helping us get there and making it a fun ride from HDQ. https://t.co/lilT7wztCb",663028,,False,False
663026,2017-11-23 01:21:24+00:00,@AmericanAir  My flight was delayed and your people never said when it was gonna take off again so I missed my flight.,663024,,True,False
659703,2017-11-23 01:21:43+00:00,@AmericanAir I just want to confirm that what you’re saying is that I must be at the gate 30 mins to departure or else I will lose my seat. And that is documented on the web site?,659704,659702.0,True,False
663023,2017-11-23 01:25:25+00:00,You have to love @AmericanAir Our flight was supposed to leave an hour ago. We board on time and sit on runway with no information ever since.,663022,,False,False
661895,2017-11-23 01:25:43+00:00,"@AmericanAir Yep, now I get to patiently wait until Friday to go see my doctor. Hope your Thanksgiving is good, mine will be spent in bed.",,661069.0,True,False
663021,2017-11-23 01:27:18+00:00,Thanks for 2 great flights this week!!! @AmericanAir https://t.co/Kjy3LYvUCe,663020,,False,False
661945,2017-11-23 01:27:20+00:00,".@AmericanAir @250151 its Not 1 dog, its that there are 5 or 6 now on EVERY FLIGHT!! Not just American, every airline MUST crackdown",,661944.0,False,False
661947,2017-11-23 01:28:20+00:00,".@AmericanAir @250151 its Not just an issue of Moving seats, AIRLINES MUST SAY NO to FAKE service animals!",,661944.0,False,False
663018,2017-11-23 01:29:24+00:00,I lost all my keys (with a blue UNICEF lanyard) in the DFW airport.  The airport doesn’t have them and suggested I reach out to the @AmericanAir. I can’t seem to get a response from a real person at the airline. So frustrating!!,"663017,663019",,False,False
663014,2017-11-23 01:32:41+00:00,"NEVER FLY @AmericanAir !  Yup, used to be huge fan. But they stranded me in MSY for two hours, because of their janky S80’s failure. So not weather related! Retire those POS and don't punish me. Now in DFW stranded and they gave my seat away!  And not so much as a drink vouture!",663012,,False,False
663016,2017-11-23 01:33:36+00:00,@177881 i just left flight 5060 from Charlotte to Mobile on @AmericanAir Seat C1. I left a black drawstring bag the size of  a hand with white gloves in it. These are of great importance to me. Any help in retrieving them is appreciated. 7032299834,663015,,True,False
661897,2017-11-23 01:34:11+00:00,@AmericanAir Supposedly our replacement plane will be from the hangar in 15 minutes. I’ll keep you looped.,,661896.0,True,False
663005,2017-11-23 01:35:24+00:00,"Finally, this honeymoon is happening in a few hours! @AmericanAir upgrade gawds please be kind!! 🙏🏾🙏🏾",663004,,False,False
663004,2017-11-23 01:37:17+00:00,"@AmericanAir And the amount of joy that hubs will get trying to “break” @30251 will be priceless. All the food goes to his head. Don’t worry y’all, IG stories will be lit!",663003,663005.0,True,False
663002,2017-11-23 01:37:54+00:00,"@AmericanAir Your flight change policy doesn't make any sense. I booked a round-trip flight back in Aug for Dec. I decided I only need the return flight, not the arriving. Your rep said I needed to pay $250 to REMOVE that half of the trip. Like what? #consumerprotection #notcool",663000,,True,False
663010,2017-11-23 01:38:10+00:00,"American Airlines won’t hold a plane for 10 minutes so that my sister, who is serving our country in the army, can get home for thanksgiving. @AmericanAir",663006,,False,False
663019,2017-11-23 01:40:57+00:00,"@277975 @AmericanAir We’re sorry to hear about this experience, Jeremy. Just to make sure you have the same number, please reach out to your airline phone number 972-425-2465.",664852,663018.0,True,False
664871,2017-11-23 01:42:44+00:00,"Full service, open bar, pre-departure beverages. @AmericanAir for the win today!",664870,,False,False
664869,2017-11-23 01:44:03+00:00,"Oh, @AmericanAir, you are the bane of my existence. #threehoursdelayed #maintenanceissues #airquotes",664868,,False,False
660698,2017-11-23 01:44:40+00:00,@277392 @AmericanAir Industry operates without impunity. Total disregard for passenger rights. 0 recourse:  Shielded by lonbbyist and private jet flying politicians.  @30184 @135450 @115996,,660696.0,True,False
663049,2017-11-23 01:44:55+00:00,@AmericanAir Thank you @AmericanAir for reaching out quickly! We DMed you and hope things can be resolved appropriately. No one wants to start a vacation with a 3hr delay and a plane malfunction.,663051,663048.0,True,False
664867,2017-11-23 01:46:48+00:00,“We’ll call you tomorrow with an update.”...two days later with no call back. @AmericanAir 😡 https://t.co/JvJUQhN3LF,664866,,False,False
663051,2017-11-23 01:47:10+00:00,"@AmericanAir One positive work mentioning, the flight attendants were champs and were exceptionally helpful during the plane deboarding. @AmericanAir #flightattendant",663052,663049.0,True,False
661900,2017-11-23 01:49:10+00:00,"@AmericanAir 5202... which is now rescheduled... given the details, you should have done this at dinner time.",661901,661899.0,True,False
663045,2017-11-23 01:49:29+00:00,@133377 @AmericanAir Nice try Ed. You're still not getting upgraded.,,663044.0,True,False
114036,2017-11-23 01:52:53+00:00,@AmericanAir flew to Aruba for a meeting and had my suits and outfits in my luggage which you lost today. Im calling the local line 1/2,"114035,114037",,True,False
114037,2017-11-23 01:53:22+00:00,@AmericanAir To no reply from your customer service agent. I have flown AA for 15 years (check ya system) and am VERY disappointed. 2/3,664861,114036.0,True,False
664861,2017-11-23 01:53:54+00:00,@AmericanAir I have had to miss my meetings and was not compensated. Agent just said he couldnt do anything... this is garbage. Please help.,664859,114037.0,True,False
664857,2017-11-23 01:55:07+00:00,"@AmericanAir comedy flight from Miami to Heathrow, ran out of nibbles before everyone got their first drink, then run out of red wine after first hour! Top class planning 🙄🙄🙄",664855,,True,False
648845,2017-11-23 01:57:32+00:00,@AmericanAir You guys are thieves. Sold me a flight and wasn't do able. My fist time flying and I have a bad experience.,,648843.0,True,False
648844,2017-11-23 01:57:55+00:00,@AmericanAir Why would you give me the option to buy this flight????!!!!,,648843.0,True,False
663009,2017-11-23 01:58:00+00:00,@AmericanAir She’s on an airplane,,663006.0,True,False
648846,2017-11-23 01:58:33+00:00,@AmericanAir If the connecting flights are too close there's something wrong with the system,648848,648843.0,True,False
664852,2017-11-23 02:00:31+00:00,"@151271 @AmericanAir I already tried that number, but no one answers. It just says to make an online report. I did but I haven’t heard back. The keys were left right by my departure gate and all I need is for one of the AA DFW agents to call me. I really need my keys soon (it’s house, car etc).",664851,663019.0,True,False
659705,2017-11-23 02:03:37+00:00,@AmericanAir I’m sorry but “recommended” is subjective. If American Airlines is taking my seats away from me 30 mins before the fight departs that’s bullshit!,,659704.0,True,False
663025,2017-11-23 02:03:41+00:00,@AmericanAir Bitsh fuc yall niggaz u cal mii ta serpreem getlemen nihgz,663027,663024.0,True,False
623231,2017-11-23 02:04:12+00:00,@AmericanAir How does informing customers 5 minutes before boarding give them enough time to purchase food at airport and deal with crowds and still make flight. Major inconvenience,623232,623230.0,True,False
664850,2017-11-23 02:04:33+00:00,@AmericanAir also like to commend the wonderful landing. I think I compressed two vertebrae in my neck on that one. #learningtofly,664849,,True,True
664838,2017-11-23 02:05:07+00:00,"@AmericanAir Hey the engine on our bird out of Philly just exploded in the air, what the hell?",664837,,True,False
663001,2017-11-23 02:05:18+00:00,"@AmericanAir What type of policy charges a customer 166% fee on their ticket to remove a flight? Not only am I paying for a removal, that’s another opportunity for you guys to sell my seat? I don’t get it. It’s a double win for you guys.",,663000.0,True,False
664848,2017-11-23 02:05:19+00:00,Holly on AA flight 190 from San Antonio to DFW was AWESOME!!!  @AmericanAir @278455,664847,,False,False
663008,2017-11-23 02:06:01+00:00,@AmericanAir Correction: they will not hold it for four minutes now,,663006.0,True,False
664843,2017-11-23 02:08:07+00:00,@AmericanAir every time I fly with you it's an operational shitshow.. and on Thanksgiving nonetheless. I will never fly with you again and highly discourage everyone I know from ever doing so. If you aren't bankrupt or bought out in 5 years tops it will be a miracle.,664841,,True,False
664854,2017-11-23 02:08:42+00:00,"Thanks to @115911 
Free inflight wifi to its customers. @AmericanAir 👍🏻😁🎊",664853,,False,False
664840,2017-11-23 02:08:55+00:00,The Wright Brothers had less delayed flights than @AmericanAir and @116450,664839,,False,False
114068,2017-11-23 02:12:31+00:00,@AmericanAir Mmmmm...microwave turkey! What do we get in coach?,"664835,664826,664836",114050.0,True,False
663007,2017-11-23 02:17:03+00:00,@AmericanAir THERE ARE 8 PEOPLE ON THE FLIGHT TO COLUMBIA MISSOURI THAT WE NEED TO WAIT 4 MINUTES,663011,663006.0,True,False
664825,2017-11-23 02:17:16+00:00,Another @AmericanAir fail. Changed equipment so exit seat became middle. Then orange tags come out last so wait for bag. #FreqFlyersNotLoved,664824,,False,False
664823,2017-11-23 02:22:07+00:00,@AmericanAir Thank you Lionel D PHL for taking great care of me to get home to see my family for Thanksgiving. I am so impressed with you!,664822,,True,False
666470,2017-11-23 02:23:45+00:00,A round off applause to @AmericanAir... handled the issues with 943 STT to MIA with the utmost professionalism!  #AAdvantage #STT #MIA #AmericanAirlines #HappyThanksgiving #USVI,666469,,False,False
666472,2017-11-23 02:24:55+00:00,"Just landed on 5R @158121, so glad to be home for Thanksgiving!Thanks to all @AmericanAir for safe, on time flights on this busy day.",666471,,False,False
664856,2017-11-23 02:26:03+00:00,"@AmericanAir Hi there AA0056, was on the tarmac at Miami for three hours after coming in from Heathrow so not a quick turnaround",664858,664855.0,True,False
666468,2017-11-23 02:26:35+00:00,"Finally home. My last 3 flights with @AmericanAir have all had problems: overbooking, mystery 2.5h delay today, and delay caused by too much fuel (how?)",666467,,False,False
303292,2017-11-23 02:28:39+00:00,I've been a loyal USAir/@AmericanAir fan for YEARS but I must say @Delta is PLAYING TO WIN! Better equipment. Nicer terminals. Customer service that shames the competition. #convert,"303293,303294,303295,303296,303291,303297,303298,303299,303300,303301,303302,303303,303304,303305,303306",,False,False
666433,2017-11-23 02:32:27+00:00,"Do companies really hire veterans first? Apparently @AmericanAir does not. Twenty four years of Honorable service. And I get this. 

Hello Richard
 
Thank you for applying for the position of 11569 Fleet Service Agent Part Time .
 You have not been selected for this position.","666432,666434",,False,False
666466,2017-11-23 02:34:40+00:00,I want to publicly thank American Airlines for solving my case.@AmericanAir,666465,,False,False
666454,2017-11-23 02:36:38+00:00,My little home for the next eleven or so hours - upgrades are a wonderful thing! 😀 Thank you @AmericanAir 😀✈️👍🏻 https://t.co/HSQzrZYpId,"666455,666456,666457,666453,666458,666459,666460",,False,False
666451,2017-11-23 02:39:18+00:00,@AmericanAir flight 803 has been delayed for 3 hours. I was supposed to be in St. Louis to be with my family after my grandfather passed after having to miss his funeral. They keep saying its coming but also delaying it. Could I get a real update?,666450,,True,True
114069,2017-11-23 02:39:34+00:00,@AmericanAir And you also,666452,114050.0,True,True
666448,2017-11-23 02:41:00+00:00,Okay @AmericanAir. Whaddayathink? https://t.co/rFknNl3QGn,666446,,False,False
666442,2017-11-23 02:43:19+00:00,"@AmericanAir Hi, do you still offer in-town checkin for the outbound HKG flights? Unsure if any change after new security protocol",666440,,True,False
666439,2017-11-23 02:44:44+00:00,"@AmericanAir Hola, compré un boleto el 16 y ahora está mucho más barato, hay algo que pueda hacer?",666437,,True,False
666436,2017-11-23 02:45:26+00:00,@AmericanAir we had to get seats at the gate and got upgraded to 1st class so we could sit together. Thanks for a great flight!,666435,,True,False
126966,2017-11-23 02:46:26+00:00,"@AmericanAir Happy Thanksgiving to my favorite American Airlines pilots who fly AA4885 , AA4805 , AA4930 and AA4782 😃💙❤️✈️. You guys are awesome and thank you for flying my favorite planes from my home airport 😃✈️❤️ https://t.co/I9SC3SpcAK",126965,,True,False
623216,2017-11-23 02:47:55+00:00,@AmericanAir Oh thank you so so much for even considering! I follow AA now ;) Please let me know if you’re u need anything from me.,623218,623215.0,True,False
666431,2017-11-23 02:49:24+00:00,"With all of the crap we’ve dealt with lately from expediting fees for online tickets to terrible customer service, it’s a given we won’t fly @AmericanAir again. Would recommend others to consider other carriers who care about their customers",666430,,False,False
648822,2017-11-23 02:51:47+00:00,@AmericanAir I followed you back and have yet to hear from you @5119,648824,648821.0,True,False
666378,2017-11-23 02:52:52+00:00,"Despite my platinum status, @AmericanAir treated me like shit tonight. Planning on taking my business to @delta from now on! #byeAmericanAir","666377,666379",,False,False
666429,2017-11-23 02:53:51+00:00,Are you fuc#ing kidding me @AmericanAir ? #idigress https://t.co/WZlZrrTwIV,666428,,False,False
623220,2017-11-23 02:56:35+00:00,@AmericanAir Oh my apologies for that oversight. Record locators for myself and my mother (traveling together): DHHGJR and PLIQMQ,,623218.0,True,True
623219,2017-11-23 02:57:28+00:00,@AmericanAir The return segment is what i learned after the fact that it’s a smaller plane,,623218.0,True,False
667254,2017-11-23 02:59:24+00:00,"3. Flying @AmericanAir of all of them, isn’t an airline I’d expect to be shown a total lack of disregard for the customer and their needs.",667253,,False,False
667251,2017-11-23 03:00:25+00:00,Thanks @AmericanAir for getting my luggage back to me!,"667250,667252",,False,False
666447,2017-11-23 03:03:16+00:00,"@AmericanAir Apparently, you won his heAArt, too. See what I did there?  ;)",666449,666446.0,True,False
667248,2017-11-23 03:06:36+00:00,@30404 @AmericanAir Thank you! 😀,667247,667249.0,True,False
666441,2017-11-23 03:06:40+00:00,@AmericanAir The train to the airport has checkin counters and bag drop in the city before reaching the airport. AA has offered this intown checkin but I’m unsure after new security protocols,666443,666440.0,True,False
664842,2017-11-23 03:06:50+00:00,@AmericanAir AA5588 get us to Huntsville so we can be with our families for thanksgiving,664844,664841.0,True,False
667244,2017-11-23 03:08:55+00:00,@AmericanAir Dalyed flight #5948,667243,,True,False
667246,2017-11-23 03:10:03+00:00,Just received an excellent holiday gift: status on @AmericanAir,667245,,False,False
667242,2017-11-23 03:13:26+00:00,@AmericanAir @2189 #AmericanAirlines forced us to deplane on a dangerous runway at #CLT leaving our carry on luggage (and my asthma medication) behind. I’m flying to #IND and can’t breathe! Please help! #Charlotte #BackwatersOfTheUSA #ScreamingBabyAirlines #Southerners,667239,,True,True
667238,2017-11-23 03:16:32+00:00,@AmericanAir y’all are absolutely terrible lost for words what just happened.,667237,,True,False
664827,2017-11-23 03:20:23+00:00,@AmericanAir So they get real turkey in First Class? What do we get in coach?,664828,664826.0,True,False
61445,2017-11-23 03:22:45+00:00,@AmericanAir is the worst airline is the entire world. Rude Customer Service and even ruder Supervisors. Avoid this airlines at all cost. @SouthwestAir kick AA Ass. #aasucks,61444,,True,False
667232,2017-11-23 03:22:49+00:00,@AmericanAir Get me to Tampa/ft Myers/Sarasota. Tonight.,667231,667233.0,True,False
668005,2017-11-23 03:22:52+00:00,@AmericanAir  Dear AA team As I do not have any updates on LISTERIA issue from LAX.. Can you tell me on AA 31 IN FIRST if we have catering from LAX TO HNL on NOV 24TH  Thank you .. Happy Thanksgiving,668004,,True,False
667997,2017-11-23 03:23:27+00:00,Struggle of the day: Is there any recourse when @AmericanAir breaks the wheel on your suitcase or nah?,"667996,667998",,False,False
667236,2017-11-23 03:23:42+00:00,@AmericanAir 3% battery no charger I’ll contact this back,667235,667237.0,True,False
114070,2017-11-23 03:26:26+00:00,"@AmericanAir LAX horror. AA listed in Google terminal 3, check in terminal 4, gate terminal 5. AND extra $ for an aisle seat AND extra $ for bag check 😡😠",667995,114050.0,True,False
667945,2017-11-23 03:27:45+00:00,@AmericanAir I understand planes break down and my flight will be delayed but to not provide a taxi home and back tomorrow or a hotel means I’m out an extra $100 due to your error. Also seems to be agains your stated policy “we will provide reasonable overnight accommodation”,667944,,True,True
667987,2017-11-23 03:29:14+00:00,@AmericanAir where the hell is customer service for Portland me airport,667986,,True,False
667992,2017-11-23 03:29:15+00:00,In the mists of a 6 hour travel night from Toronto to LA and I’m thankful for the little things like a first class upgrade from @AmericanAir for you boy.. I work hard but stay blessed up...,667991,,False,False
667957,2017-11-23 03:29:18+00:00,"Lol @delta what’s good. 
Thank you for actually nothing @AmericanAir https://t.co/5gIoZLqKcG","667956,667958",,False,False
667979,2017-11-23 03:30:46+00:00,So I'm delayed an hour because @AmericanAir is doing paper work?????,667978,,False,False
664829,2017-11-23 03:30:53+00:00,@AmericanAir Yep. Not seeing any turkey. Not even microwave turkey.,664830,664828.0,True,False
667985,2017-11-23 03:33:16+00:00,@AmericanAir Where is the baggage team???,667984,667986.0,True,False
667950,2017-11-23 03:35:32+00:00,@AmericanAir I fly a lot and I just had 1 of my worst flying experiences ever on Nov.16th with AA.  Then a disappointing return flight on Monday night #terrible @151271 @279233,667948,,True,False
664832,2017-11-23 03:36:15+00:00,"@AmericanAir Thanks, but too late. Good thing I ate before I got on the plane.","664833,664834",664830.0,True,False
